timestamp,device_id,value,anomaly_score,threshold_used,severity,event_type,decision,explanation,model_version
2014-03-23 04:00:00,nab_office_temp_sensor_01,63.46343576,0.7116,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 05:00:00,nab_office_temp_sensor_01,63.6445251,0.6247,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 06:00:00,nab_office_temp_sensor_01,65.44047774,0.7161,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 07:00:00,nab_office_temp_sensor_01,63.66470663,0.7058,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 10:00:00,nab_office_temp_sensor_01,64.86387244,0.6185,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 11:00:00,nab_office_temp_sensor_01,62.98320455,0.7669,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 12:00:00,nab_office_temp_sensor_01,63.83170364,0.6296,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 13:00:00,nab_office_temp_sensor_01,62.81085999,0.7905,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 14:00:00,nab_office_temp_sensor_01,62.84699795,0.6955,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 15:00:00,nab_office_temp_sensor_01,63.1663355,0.7134,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 16:00:00,nab_office_temp_sensor_01,63.23431085,0.7118,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 17:00:00,nab_office_temp_sensor_01,63.01982143,0.7342,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 18:00:00,nab_office_temp_sensor_01,63.70769083,0.7463,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 19:00:00,nab_office_temp_sensor_01,62.51382762,0.8297,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-23 20:00:00,nab_office_temp_sensor_01,63.21955192,0.7876,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-23 21:00:00,nab_office_temp_sensor_01,62.20602098,0.8696,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-23 22:00:00,nab_office_temp_sensor_01,62.15285065,0.8513,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-23 23:00:00,nab_office_temp_sensor_01,63.05547087,0.8686,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 00:00:00,nab_office_temp_sensor_01,62.10293066,0.9102,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 01:00:00,nab_office_temp_sensor_01,62.5408448,0.8536,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 02:00:00,nab_office_temp_sensor_01,62.5503174,0.8102,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 03:00:00,nab_office_temp_sensor_01,63.20486663,0.8333,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 04:00:00,nab_office_temp_sensor_01,62.9317748,0.8055,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 19:00:00,nab_office_temp_sensor_01,71.94336325,1.0,0.6091,HIGH,SUDDEN_JUMP_OR_DROP,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,value deviates strongly from recent pattern; sudden jump/drop compared with previous reading,iforest_v2
2014-03-24 20:00:00,nab_office_temp_sensor_01,70.71564295,1.0,0.6091,HIGH,TEMPERATURE_PATTERN_DEVIATION,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,value deviates strongly from recent pattern,iforest_v2
2014-03-24 21:00:00,nab_office_temp_sensor_01,69.28811871,1.0,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 22:00:00,nab_office_temp_sensor_01,68.43786337,1.0,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-24 23:00:00,nab_office_temp_sensor_01,68.24934959,1.0,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-25 00:00:00,nab_office_temp_sensor_01,68.47135744,0.904,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-25 01:00:00,nab_office_temp_sensor_01,67.01776467,0.945,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-25 02:00:00,nab_office_temp_sensor_01,68.08328348,0.8598,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-25 03:00:00,nab_office_temp_sensor_01,67.68747842,0.831,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-25 04:00:00,nab_office_temp_sensor_01,67.39799093,0.7344,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-25 05:00:00,nab_office_temp_sensor_01,66.2691171,0.7606,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-25 06:00:00,nab_office_temp_sensor_01,65.34304105,0.6767,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-25 07:00:00,nab_office_temp_sensor_01,64.77433465,0.6812,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-25 11:00:00,nab_office_temp_sensor_01,69.90530838,0.6744,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-28 07:00:00,nab_office_temp_sensor_01,65.42638245,0.6129,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-29 20:00:00,nab_office_temp_sensor_01,64.82380273,0.7122,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 07:00:00,nab_office_temp_sensor_01,65.40018788,0.6302,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 08:00:00,nab_office_temp_sensor_01,63.73067948,0.7074,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 09:00:00,nab_office_temp_sensor_01,64.20889648,0.6118,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 10:00:00,nab_office_temp_sensor_01,63.45681538,0.7333,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 11:00:00,nab_office_temp_sensor_01,64.48807692,0.6219,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 12:00:00,nab_office_temp_sensor_01,63.79730874,0.6194,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 13:00:00,nab_office_temp_sensor_01,64.36082107,0.6224,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 14:00:00,nab_office_temp_sensor_01,63.84830762,0.658,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 15:00:00,nab_office_temp_sensor_01,65.51296869,0.7145,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 17:00:00,nab_office_temp_sensor_01,65.75005021,0.646,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 18:00:00,nab_office_temp_sensor_01,64.65810145,0.6765,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 19:00:00,nab_office_temp_sensor_01,64.36282383,0.6558,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 20:00:00,nab_office_temp_sensor_01,64.99007209,0.6552,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 21:00:00,nab_office_temp_sensor_01,65.34666001,0.6554,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 22:00:00,nab_office_temp_sensor_01,65.39531562,0.6732,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-30 23:00:00,nab_office_temp_sensor_01,64.45329069,0.7428,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 00:00:00,nab_office_temp_sensor_01,64.61712504,0.7109,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 01:00:00,nab_office_temp_sensor_01,63.75428142,0.8036,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 02:00:00,nab_office_temp_sensor_01,63.49502357,0.7572,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 03:00:00,nab_office_temp_sensor_01,64.12967698,0.724,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 04:00:00,nab_office_temp_sensor_01,63.69871435,0.7309,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 05:00:00,nab_office_temp_sensor_01,62.31748849,0.8828,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 06:00:00,nab_office_temp_sensor_01,62.56249792,0.839,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 07:00:00,nab_office_temp_sensor_01,62.083133,0.8958,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 08:00:00,nab_office_temp_sensor_01,64.28414943,0.8624,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 09:00:00,nab_office_temp_sensor_01,63.94397227,0.7281,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 10:00:00,nab_office_temp_sensor_01,65.76317725,0.8719,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 11:00:00,nab_office_temp_sensor_01,67.38934556,0.8651,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 12:00:00,nab_office_temp_sensor_01,66.79761934,0.8228,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 13:00:00,nab_office_temp_sensor_01,67.51730856,0.7621,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 14:00:00,nab_office_temp_sensor_01,69.42271076,0.9096,0.6091,HIGH,TEMPERATURE_PATTERN_DEVIATION,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,value deviates strongly from recent pattern,iforest_v2
2014-03-31 15:00:00,nab_office_temp_sensor_01,69.86566479,0.9486,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 16:00:00,nab_office_temp_sensor_01,69.47338876,0.8595,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 17:00:00,nab_office_temp_sensor_01,70.95110588,0.8443,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 18:00:00,nab_office_temp_sensor_01,71.56889705,0.8009,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-03-31 19:00:00,nab_office_temp_sensor_01,70.99062865,0.7291,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 20:00:00,nab_office_temp_sensor_01,70.60246289,0.6826,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 21:00:00,nab_office_temp_sensor_01,68.00017618,0.784,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 22:00:00,nab_office_temp_sensor_01,68.25783759999999,0.6786,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-03-31 23:00:00,nab_office_temp_sensor_01,68.63980318,0.6352,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-01 04:00:00,nab_office_temp_sensor_01,65.27791142,0.6617,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-01 05:00:00,nab_office_temp_sensor_01,64.67375005,0.7171,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-01 06:00:00,nab_office_temp_sensor_01,63.96850495,0.7605,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-01 07:00:00,nab_office_temp_sensor_01,64.60849643,0.6149,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-01 10:00:00,nab_office_temp_sensor_01,68.23406291,0.6536,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-01 16:00:00,nab_office_temp_sensor_01,71.95951248,0.7095,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-02 06:00:00,nab_office_temp_sensor_01,65.36892099,0.6677,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 03:00:00,nab_office_temp_sensor_01,64.99436157,0.6623,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 04:00:00,nab_office_temp_sensor_01,64.15511608,0.7691,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 05:00:00,nab_office_temp_sensor_01,62.70299143,0.9119,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-11 06:00:00,nab_office_temp_sensor_01,63.83944116,0.8139,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-11 07:00:00,nab_office_temp_sensor_01,62.44194873,0.8505,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-11 08:00:00,nab_office_temp_sensor_01,62.37114409,0.7344,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 09:00:00,nab_office_temp_sensor_01,65.37565585,0.7547,0.6091,MEDIUM,SUDDEN_JUMP_OR_DROP,CREATE_WARNING_EVENT,sudden jump/drop compared with previous reading,iforest_v2
2014-04-11 10:00:00,nab_office_temp_sensor_01,65.96957647,0.6852,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 11:00:00,nab_office_temp_sensor_01,66.59359265,0.6349,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 12:00:00,nab_office_temp_sensor_01,68.33141592,0.6586,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 13:00:00,nab_office_temp_sensor_01,68.92824643,0.6676,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 14:00:00,nab_office_temp_sensor_01,69.4470812,0.7296,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 15:00:00,nab_office_temp_sensor_01,70.69379188,0.7378,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 16:00:00,nab_office_temp_sensor_01,68.80751333,0.7549,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 17:00:00,nab_office_temp_sensor_01,69.77099451,0.6422,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-11 18:00:00,nab_office_temp_sensor_01,69.4302069,0.6868,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 06:00:00,nab_office_temp_sensor_01,64.62244069,0.6618,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 08:00:00,nab_office_temp_sensor_01,63.97746263,0.6817,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 14:00:00,nab_office_temp_sensor_01,62.75664373,0.673,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 15:00:00,nab_office_temp_sensor_01,61.88488434,0.7487,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 16:00:00,nab_office_temp_sensor_01,61.97105163,0.7077,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 17:00:00,nab_office_temp_sensor_01,62.03644725,0.6771,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 18:00:00,nab_office_temp_sensor_01,62.85879831,0.718,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 19:00:00,nab_office_temp_sensor_01,61.75532146,0.7516,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 20:00:00,nab_office_temp_sensor_01,60.33080311,0.8631,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-12 21:00:00,nab_office_temp_sensor_01,61.31862007,0.84,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-12 22:00:00,nab_office_temp_sensor_01,61.26515428,0.7681,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-12 23:00:00,nab_office_temp_sensor_01,59.564727100000006,0.8889,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-13 00:00:00,nab_office_temp_sensor_01,59.92144785,0.8223,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-13 01:00:00,nab_office_temp_sensor_01,60.09354127,0.7967,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 02:00:00,nab_office_temp_sensor_01,59.92218636,0.7928,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 03:00:00,nab_office_temp_sensor_01,58.86227492,0.8414,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-13 04:00:00,nab_office_temp_sensor_01,58.77714115,0.7914,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 05:00:00,nab_office_temp_sensor_01,59.41074654,0.7905,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 06:00:00,nab_office_temp_sensor_01,57.84457312,0.8349,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-13 07:00:00,nab_office_temp_sensor_01,58.38952164,0.7524,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 08:00:00,nab_office_temp_sensor_01,59.12502309,0.7206,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 09:00:00,nab_office_temp_sensor_01,57.45840559,0.8179,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-13 10:00:00,nab_office_temp_sensor_01,58.23364994,0.7313,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 11:00:00,nab_office_temp_sensor_01,58.73348655,0.7128,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 12:00:00,nab_office_temp_sensor_01,58.97261213,0.7578,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 13:00:00,nab_office_temp_sensor_01,60.25792529,0.8256,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
2014-04-13 14:00:00,nab_office_temp_sensor_01,59.15943501,0.7889,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 15:00:00,nab_office_temp_sensor_01,60.26702164,0.7996,0.6091,MEDIUM,TEMPERATURE_ANOMALY,CREATE_WARNING_EVENT,anomaly score is above operating threshold,iforest_v2
2014-04-13 16:00:00,nab_office_temp_sensor_01,59.20056905,0.8026,0.6091,HIGH,TEMPERATURE_ANOMALY,CREATE_ALERT_AND_REQUIRE_HUMAN_CHECK,anomaly score is above operating threshold,iforest_v2
